hex,Poblacion,PCA,area_m2,Densidad_ha,NSE_5,NSE_3,hex_o,AllTrips_AvgTravelTimeAll_tpubl,AllTrips_AvgTravelTimeAll_tpubl_w,AllTrips_AvgTransfersAll_tpubl,AllTrips_AvgTransfersAll_tpubl_w,AllTrips_AvgTravelTimeAll_car,AllTrips_AvgTravelTimeAll_car_w,AllTrips_TravelTimeDowntown_tpubl,AllTrips_AvgTransfersDowntown_tpubl,AllTrips_TravelTimeDowntown_car,AllTrips_DistanceDowntown_car,AllTrips_TravelTimeDowntown_Difference,rate_tp_car_all,rate_tp_car_Downtown,AllTrips_walk_to_bus_origin_meters_w,AllTrips_walk_to_bus_total_meters_w,EsVe_Area_verdes_ha_2km,EsVe_Area_verdes_ha_800mts,EducInicPriv_QtAvgEst2km,EducInicPriv_QtAvgEst800mts,EducInicPriv_QtAvgEst1500mts,EducInicPriv_AvgTime_bus,EducInicPriv_AvgTime_walk,EducInicPubl_QtAvgEst2km,EducInicPubl_QtAvgEst800mts,EducInicPubl_QtAvgEst1500mts,EducInicPubl_AvgTime_bus,EducInicPubl_AvgTime_walk,EducPrimPriv_QtAvgEst2km,EducPrimPriv_QtAvgEst800mts,EducPrimPriv_QtAvgEst1500mts,EducPrimPriv_AvgTime_bus,EducPrimPriv_AvgTime_walk,EducPrimPubl_QtAvgEst2km,EducPrimPubl_QtAvgEst800mts,EducPrimPubl_QtAvgEst1500mts,EducPrimPubl_AvgTime_bus,EducPrimPubl_AvgTime_walk,EducSecuPriv_QtAvgEst2km,EducSecuPriv_QtAvgEst800mts,EducSecuPriv_QtAvgEst1500mts,EducSecuPriv_AvgTime_bus,EducSecuPriv_AvgTime_walk,EducSecuPubl_QtAvgEst2km,EducSecuPubl_QtAvgEst800mts,EducSecuPubl_QtAvgEst1500mts,EducSecuPubl_AvgTime_bus,EducSecuPubl_AvgTime_walk,SaluAtenPrim_QtAvgEst2km,SaluAtenPrim_QtAvgEst800mts,SaluAtenPrim_QtAvgEst1500mts,SaluAtenPrim_AvgTime_bus,SaluAtenPrim_AvgTime_walk,SaluHosp_QtAvgEst2km,SaluHosp_QtAvgEst800mts,SaluHosp_QtAvgEst1500mts,SaluHosp_AvgTime_bus,SaluHosp_AvgTime_walk,IndiAcce,Verde_m2habitante800m,Verde_m2habitante1500m,Verde_m2habitante2000m,city
8966e090247ffff,220.0,-1.8760354722139998,109787.0,20.0,2 - Medio-Alto,1 - Alto,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e09025bffff,2415.0,-1.806758011389451,109787.0,220.0,2 - Medio-Alto,1 - Alto,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e090253ffff,903.0,-1.5974803770482011,109782.0,82.3,2 - Medio-Alto,1 - Alto,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e090243ffff,1573.0,-1.410879262222074,109787.0,143.3,2 - Medio-Alto,1 - Alto,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e09024bffff,2816.0,-0.8621315988432162,109792.0,256.5,3 - Medio,2 - Medio,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e090257ffff,150.0,-0.658023419201473,109782.0,13.7,3 - Medio,2 - Medio,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e09024fffff,7008.0,0.5680648467978875,109792.0,638.3,4 - Medio-Bajo,3 - Bajo,8866e09025fffff,55.11,48.82,0.36,0.28,42.66,41.56,44.0,0.0,39.33,12.23,4.67,1.17,1.12,406.32948173230255,773.6203378233918,26.0,7.0,20.0,3.0,7.0,5.0,4.7,6.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,8.0,1.0,3.0,4.0,4.3,21.0,4.0,6.0,8.0,7.5,5.0,1.0,2.0,4.0,4.3,2.0,0.0,0.0,15.0,22.8,2.0,0.0,1.0,12.0,21.6,3. Media Baja,2.224376000186091,3.091576845393913,3.660776326957035,Bogotá
8966e42aad7ffff,253.0,-1.8617429353674573,109451.0,23.1,2 - Medio-Alto,1 - Alto,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42aac3ffff,839.0,-1.7674118632180502,109456.0,76.7,2 - Medio-Alto,1 - Alto,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42aacfffff,1393.0,-1.6083483901341078,109461.0,127.3,2 - Medio-Alto,1 - Alto,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42aacbffff,2637.0,-1.307137788991951,109461.0,240.9,2 - Medio-Alto,1 - Alto,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42aac7ffff,394.0,-1.2074165119362876,109456.0,36.0,2 - Medio-Alto,2 - Medio,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42aad3ffff,43.0,-0.41636151607080074,109450.0,3.9,3 - Medio,2 - Medio,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42aadbffff,153.0,0.1505564327074562,109455.0,14.0,4 - Medio-Bajo,3 - Bajo,8866e42aadfffff,69.52,59.78,1.33,1.16,44.06,40.5,49.0,1.0,43.67,17.19,5.33,1.48,1.12,513.7693053133287,943.3458815132474,21.7,0.0,18.0,0.0,4.0,11.0,17.1,3.0,1.0,2.0,2.0,2.4,32.0,2.0,12.0,9.0,8.9,4.0,1.0,2.0,2.0,2.4,30.0,2.0,11.0,9.0,8.9,3.0,1.0,2.0,2.0,2.4,0.0,0.0,0.0,15.0,28.4,1.0,0.0,0.0,16.0,31.7,3. Media Baja,2.6488771853635846,1.7518507067604885,1.4470015149139275,Bogotá
8966e42a933ffff,1427.0,-1.8566452755586262,109426.0,130.4,2 - Medio-Alto,1 - Alto,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a92fffff,3427.0,-1.0119430731148598,109436.0,313.2,3 - Medio,2 - Medio,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a93bffff,3623.0,-1.0059706736302283,109431.0,331.1,3 - Medio,2 - Medio,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a937ffff,1845.0,-0.8394962225580093,109426.0,168.6,3 - Medio,2 - Medio,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a923ffff,2548.0,-0.31831281061367905,109431.0,232.8,3 - Medio,2 - Medio,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a927ffff,2337.0,-0.1420989387237797,109431.0,213.6,4 - Medio-Bajo,2 - Medio,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a92bffff,3820.0,0.28088372293726865,109436.0,349.1,4 - Medio-Bajo,3 - Bajo,8866e42a93fffff,61.54,49.17,1.5,1.24,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.35,1.1,243.125,661.75,28.7,1.0,30.0,7.0,17.0,5.0,4.8,17.0,5.0,11.0,3.0,3.1,25.0,9.0,16.0,2.0,1.6,14.0,5.0,9.0,3.0,2.9,25.0,9.0,16.0,2.0,1.6,8.0,4.0,6.0,3.0,2.9,3.0,2.0,2.0,3.0,2.9,3.0,1.0,3.0,8.0,10.3,1. Alta,1.4724879986084598,1.6723098424678986,1.4668530960448576,Bogotá
8966e42a98bffff,1171.0,-1.8490278269416702,109416.0,107.0,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e42a99bffff,1628.0,-1.7538671282968683,109411.0,148.8,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e42a983ffff,1582.0,-1.7117680787190372,109411.0,144.6,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e42a987ffff,907.0,-1.6729574002801555,109411.0,82.9,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e42a993ffff,1594.0,-1.6682997575814178,109406.0,145.7,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e42a997ffff,1553.0,-1.4339911857882153,109406.0,141.9,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e42a98fffff,42.0,-1.4218060469241205,109416.0,3.8,2 - Medio-Alto,1 - Alto,8866e42a99fffff,62.43,49.62,1.57,1.27,41.28,36.43,41.0,1.0,37.18,16.44,3.82,1.36,1.1,556.0,857.0,12.4,3.3,9.0,0.0,3.0,11.0,22.0,10.0,0.0,4.0,11.0,22.7,22.0,3.0,10.0,10.0,9.6,8.0,0.0,3.0,13.0,34.1,22.0,3.0,10.0,10.0,9.6,5.0,0.0,2.0,13.0,34.1,2.0,0.0,1.0,14.0,14.0,1.0,0.0,0.0,17.0,25.6,3. Media Baja,1.3362134384296926,0.9455029713441909,1.387938044302514,Bogotá
8966e091527ffff,1096.0,-1.8468496154873255,109782.0,99.8,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e09152fffff,1430.0,-1.8078043695111325,109787.0,130.3,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e091537ffff,2537.0,-1.7750718702983943,109777.0,231.1,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e091533ffff,1392.0,-1.6554279254709479,109777.0,126.8,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e09152bffff,1286.0,-1.6068097703641397,109787.0,117.1,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e091523ffff,2576.0,-1.500324210152269,109782.0,234.6,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e09153bffff,1560.0,-1.3851322000425936,109782.0,142.1,2 - Medio-Alto,1 - Alto,8866e09153fffff,66.36,59.7,1.21,1.22,48.58,48.92,48.0,1.0,46.88,13.38,1.12,1.22,1.02,344.7359700886351,921.1698401701029,90.9,31.9,17.0,1.0,7.0,5.0,7.2,13.0,1.0,7.0,5.0,4.9,35.0,7.0,21.0,5.0,5.3,11.0,0.0,5.0,10.0,41.1,35.0,7.0,21.0,5.0,5.3,8.0,0.0,3.0,10.0,41.1,1.0,0.0,1.0,10.0,45.1,1.0,1.0,1.0,5.0,6.1,3. Media Baja,4.502762802061522,3.282874375229069,3.5633101989717226,Bogotá
8966e428087ffff,1010.0,-1.8452864113581953,109480.0,92.3,2 - Medio-Alto,1 - Alto,8866e42809fffff,72.43,62.12,1.5,1.51,53.1,49.21,61.0,1.0,49.77,17.83,11.23,1.26,1.23,729.6972907757364,1366.1869340850992,0.0,0.0,0.0,0.0,0.0,13.0,61.9,0.0,0.0,0.0,14.0,66.0,0.0,0.0,0.0,13.0,61.1,0.0,0.0,0.0,18.0,50.3,0.0,0.0,0.0,13.0,61.1,0.0,0.0,0.0,25.0,42.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.0,47.2,3. Media Baja,1.4729173240887403,1.2447163807616757,1.136114188971009,Bogotá
8966e42808fffff,975.0,-1.590398060482019,109485.0,89.1,2 - Medio-Alto,1 - Alto,8866e42809fffff,72.43,62.12,1.5,1.51,53.1,49.21,61.0,1.0,49.77,17.83,11.23,1.26,1.23,729.6972907757364,1366.1869340850992,0.0,0.0,0.0,0.0,0.0,13.0,61.9,0.0,0.0,0.0,14.0,66.0,0.0,0.0,0.0,13.0,61.1,0.0,0.0,0.0,18.0,50.3,0.0,0.0,0.0,13.0,61.1,0.0,0.0,0.0,25.0,42.0,0.0,0.0,0.0,,,0.0,0.0,0.0,18.0,47.2,3. Media Baja,1.4729173240887403,1.2447163807616757,1.136114188971009,Bogotá
8966e42d09bffff,41.0,-1.844520775383298,109552.0,3.7,2 - Medio-Alto,1 - Alto,8866e42d09fffff,85.95,61.45,1.1,0.76,39.38,28.36,41.0,1.0,24.11,6.726666666666667,16.89,2.17,1.7,1885.784013801729,2392.552780473848,10.3,0.0,2.0,0.0,0.0,10.0,51.5,0.0,0.0,0.0,19.0,56.0,1.0,0.0,0.0,10.0,43.3,0.0,0.0,0.0,19.0,56.0,1.0,0.0,0.0,10.0,43.3,0.0,0.0,0.0,19.0,56.0,0.0,0.0,0.0,20.0,65.5,0.0,0.0,0.0,10.0,49.5,3. Media Baja,2.1538330905570335,1.809241884653195,1.6954507450507754,Bogotá
